Player ID,Full Name,Status
1629599,Amir Coffey,Activo
76410,Richard Coffey,Inactivo
76411,Fred Cofield,Inactivo
715,John Coker,Inactivo
202708,Norris Cole,Inactivo
76412,Ben Coleman,Inactivo
934,Derrick Coleman,Inactivo
76413,E.C. Coleman,Inactivo
76414,Jack Coleman,Inactivo
76415,Norris Coleman,Inactivo
902,Bimbo Coles,Inactivo
2044,Jason Collier,Inactivo
76416,Art Collins,Inactivo
76418,Don Collins,Inactivo
76421,Doug Collins,Inactivo
1530,James Collins,Inactivo
2260,Jarron Collins,Inactivo
2215,Jason Collins,Inactivo
76419,Jimmy Collins,Inactivo
1628381,John Collins,Activo
200776,Mardy Collins,Inactivo
202395,Sherron Collins,Inactivo
1628380,Zach Collins,Activo
1627858,Kyle Collinsworth,Inactivo
201954,Darren Collison,Inactivo
2555,Nick Collison,Inactivo
76422,Joe Colone,Inactivo
1629045,Bonzie Colson,Inactivo
2173,Sean Colson,Inactivo
306,Steve Colter,Inactivo
1628435,Chance Comanche,Inactivo
76425,Leroy Combs,Inactivo
76426,Dallas Comegys,Inactivo
76427,Larry Comley,Inactivo
76428,Gene Conley,Inactivo
201144,Mike Conley,Activo
76429,Ed Conlin,Inactivo
55,Marty Conlon,Inactivo
1626192,Pat Connaughton,Activo
76431,Lester Conner,Inactivo
76432,Chuck Connors,Inactivo
101215,Will Conroy,Inactivo
76433,Anthony Cook,Inactivo
76434,Bert Cook,Inactivo
76438,Bobby Cook,Inactivo
2567,Brian Cook,Inactivo
201161,Daequan Cook,Inactivo
76435,Darwin Cook,Inactivo
76436,Jeff Cook,Inactivo
76437,Norm Cook,Inactivo
2241,Omar Cook,Inactivo
1626188,Quinn Cook,Inactivo
1629076,Tyler Cook,Inactivo
1628429,Charles Cooke,Inactivo
76439,David Cooke,Inactivo
76440,Joe Cooke,Inactivo
1641645,Xavier Cooks,Inactivo
204022,Jack Cooley,Inactivo
76442,Chuck Cooper,Inactivo
1030,Duane Cooper,Inactivo
76443,Joe Cooper,Inactivo
76444,Michael Cooper,Inactivo
1630536,Sharife Cooper,Inactivo
76441,Wayne Cooper,Inactivo
76446,Tom Copa,Inactivo
203142,Chris Copeland,Inactivo
76447,Hollis Copeland,Inactivo
76448,Lanard Copeland,Inactivo
895,Tyrone Corbin,Inactivo
76450,Chris Corchiani,Inactivo
76451,Ken Corley,Inactivo
76452,Ray Corley,Inactivo
1627822,Petr Cornelie,Inactivo
76453,Dave Corzine,Inactivo
76454,Larry Costello,Inactivo
1627856,Matt Costello,Inactivo
203955,Bryce Cotton,Inactivo
76456,Jack Cotton,Inactivo
1526,James Cotton,Inactivo
76457,John Coughran,Inactivo
1641731,Bilal Coulibaly,Activo
1641741,Ricky Council IV,Activo
76458,Mel Counts,Inactivo
76459,Steve Courtin,Inactivo
1432,Joe Courtney,Inactivo
202408,Marcus Cousin,Inactivo
202326,DeMarcus Cousins,Inactivo
600003,Bob Cousy,Inactivo
203496,Robert Covington,Activo
76462,Dave Cowens,Inactivo
76463,John Cox,Inactivo
76464,Johnny Cox,Inactivo
76465,Wesley Cox,Inactivo
203459,Allen Crabbe,Inactivo
1628470,Torrey Craig,Activo
1544,Chris Crawford,Inactivo
76466,Freddie Crawford,Inactivo
2037,Jamal Crawford,Inactivo
201621,Joe Crawford,Inactivo
202348,Jordan Crawford,Inactivo
1628249,Mitchell Creek,Inactivo
76468,Jim Creighton,Inactivo
76469,Ron Crevier,Inactivo
76470,Hal Crisler,Inactivo
2343,Joe Crispin,Inactivo
76471,Charlie Criss,Inactivo
76472,Winston Crite,Inactivo
201159,Javaris Crittenton,Inactivo
76473,Dillard Crocker,Inactivo
76474,Jeffrey Crompton,Inactivo
76475,Terry Crosby,Inactivo
1506,Austin Croshere,Inactivo
76476,Jeff Cross,Inactivo
76477,Pete Cross,Inactivo
76478,Russell Cross,Inactivo
76479,Francis Crossin,Inactivo
180,John Crotty,Inactivo
76481,Mark Crow,Inactivo
76482,Corey Crowder,Inactivo
203109,Jae Crowder,Activo
1630622,Jalen Crutcher,Activo
1629633,Jarrett Culver,Inactivo
1629600,Jarron Cumberland,Inactivo
76483,Pat Cummings,Inactivo
187,Terry Cummings,Inactivo
1907,Vonteego Cummings,Inactivo
76487,Billy Cunningham,Inactivo
1630595,Cade Cunningham,Activo
201967,Dante Cunningham,Inactivo
76485,Dick Cunningham,Inactivo
203099,Jared Cunningham,Inactivo
1061,William Cunningham,Inactivo
76488,Radisav Curcic,Inactivo
76489,Armand Cure,Inactivo
940,Earl Cureton,Inactivo
223,Bill Curley,Inactivo
76492,Fran Curran,Inactivo
209,Dell Curry,Inactivo
2201,Eddy Curry,Inactivo
201191,JamesOn Curry,Inactivo
688,Michael Curry,Inactivo
203552,Seth Curry,Activo
201939,Stephen Curry,Activo
687,Rastko Cvetkovic,Inactivo
76505,Mike D'Antoni,Inactivo
76496,Ed Dahler,Inactivo
76497,Quintin Dailey,Inactivo
2223,Samuel Dalembert,Inactivo
76498,Howie Dallmar,Inactivo
956,Erick Dampier,Inactivo
76499,Lou Dampier,Inactivo
76500,Bob Dandridge,Inactivo
1498,Antonio Daniels,Inactivo
1630700,Dyson Daniels,Activo
2845,Erik Daniels,Inactivo
1380,Lloyd Daniels,Inactivo
2605,Marquis Daniels,Inactivo
76502,Mel Daniels,Inactivo
203584,Troy Daniels,Inactivo
390,Sasha Danilovic,Inactivo
76504,Adrian Dantley,Inactivo
76506,Henry Darcey,Inactivo
76507,Jimmy Darden,Inactivo
212,Yinka Dare,Inactivo
76509,Jesse Dark,Inactivo
1630268,Nate Darling,Inactivo
76511,Jimmy Darrow,Inactivo
203540,Gigi Datome,Inactivo
921,Brad Daugherty,Inactivo
1600,Kornel David,Inactivo
201176,Jermareo Davidson,Inactivo
76514,Bob Davies,Inactivo
203561,Brandon Davies,Inactivo
203076,Anthony Davis,Activo
213,Antonio Davis,Inactivo
76515,Aubrey Davis,Inactivo
1884,Baron Davis,Inactivo
989,Ben Davis,Inactivo
76538,Bill Davis,Inactivo
76533,Bob Davis,Inactivo
76516,Brad Davis,Inactivo
76517,Brian Davis,Inactivo
76518,Charlie Davis,Inactivo
76519,Charlie Davis,Inactivo
905,Dale Davis,Inactivo
1627738,Deyonta Davis,Inactivo
76521,Double D Davis,Inactivo
202334,Ed Davis,Inactivo
76522,Edward Davis,Inactivo
1023,Emanual Davis,Inactivo
201175,Glen Davis,Inactivo
76523,Harry Davis,Inactivo
93,Hubert Davis,Inactivo
76524,James Davis,Inactivo
76525,Jim Davis,Inactivo
76526,Johnny Davis,Inactivo
1631098,Johnny Davis,Activo
2668,Josh Davis,Inactivo
707,Mark Davis,Inactivo
76528,Mark Davis,Inactivo
76529,Mel Davis,Inactivo
76530,Michael Davis,Inactivo
76531,Mike Davis,Inactivo
76520,Monti Davis,Inactivo
200781,Paul Davis,Inactivo
76532,Ralph Davis,Inactivo
1729,Ricky Davis,Inactivo
76534,Ron Davis,Inactivo
1629056,Terence Davis,Inactivo
426,Terry Davis,Inactivo
1629093,Tyler Davis,Inactivo
76536,Walt Davis,Inactivo
1453,Walter Davis,Inactivo
1631120,JD Davison,Activo
203958,Andre Dawkins,Inactivo
76539,Darryl Dawkins,Inactivo
1008,Johnny Dawkins,Inactivo
76541,Paul Dawkins,Inactivo
1626183,Branden Dawson,Inactivo
201286,Eric Dawson,Inactivo
76542,Tony Dawson,Inactivo
103,Todd Day,Inactivo
201948,Austin Daye,Inactivo
76543,Darren Daye,Inactivo
1630620,Darius Days,Inactivo
201986,Nando De Colo,Inactivo
76545,Dave DeBusschere,Inactivo
692,Andrew DeClercq,Inactivo
1629602,Javin DeLaurier,Inactivo
76551,Nate DeLong,Inactivo
201942,DeMar DeRozan,Activo
76562,Hank DeZonie,Inactivo
76544,Greg Deane,Inactivo
1630466,Gabriel Deck,Inactivo
203473,Dewayne Dedmon,Inactivo
76546,Archie Dees,Inactivo
143,Terry Dehere,Inactivo
76548,Red Dehnert,Inactivo
1626214,Bryce Dejean-Jones,Inactivo
1626155,Sam Dekker,Inactivo
219,Vinny Del Negro,Inactivo
1627098,Malcolm Delaney,Inactivo
183,Bison Dele,Inactivo
2568,Carlos Delfino,Inactivo
1629116,Angel Delgado,Inactivo
960,Tony Delk,Inactivo
203521,Matthew Dellavedova,Inactivo
76552,Fennis Dembo,Inactivo
76553,Larry Demic,Inactivo
725,Dell Demps,Inactivo
76555,George Dempsey,Inactivo
2736,Luol Deng,Inactivo
76556,Kenny Dennard,Inactivo
76557,Blaine Denning,Inactivo
1641926,Dexter Dennis,Activo
202458,Justin Dentmon,Inactivo
76558,Randy Denton,Inactivo
76559,Rod Derline,Inactivo
1629094,Marcus Derrickson,Inactivo
76560,Dave Deutsch,Inactivo
76561,Walter Devlin,Inactivo
76568,Ernie DiGregorio,Inactivo
1628978,Donte DiVincenzo,Activo
1631217,Moussa Diabate,Activo
1629603,Mamadi Diakite,Activo
1760,Derrick Dial,Inactivo
1627767,Cheick Diallo,Inactivo
1628977,Hamidou Diallo,Activo
2564,Boris Diaw,Inactivo
200821,Yakhouba Diawara,Inactivo
200799,Guillermo Diaz,Inactivo
1641711,Gradey Dick,Activo
2424,Dan Dickau,Inactivo
2079,Kaniel Dickens,Inactivo
76563,Henry Dickerson,Inactivo
1722,Michael Dickerson,Inactivo
76564,Derrek Dickey,Inactivo
76565,Dick Dickey,Inactivo
101143,Travis Diener,Inactivo
203476,Gorgui Dieng,Inactivo
1631172,Ousmane Dieng,Activo
76566,Connie Dierking,Inactivo
76567,Coby Dietrick,Inactivo
76569,Mickey Dillard,Inactivo
76570,Bob Dille,Inactivo
76571,John Dillon,Inactivo
76574,Byron Dinkins,Inactivo
76575,Jackie Dinkins,Inactivo
76576,Bill Dinwiddie,Inactivo
203915,Spencer Dinwiddie,Activo
101113,Ike Diogu,Inactivo
2205,DeSagana Diop,Inactivo
76577,Terry Dischinger,Inactivo
76578,Fred Diute,Inactivo
124,Vlade Divac,Inactivo
2413,Juan Dixon,Inactivo
1059,Aleksandar Djordjevic,Inactivo
76580,Earl Dodd,Inactivo
1720,Michael Doleac,Inactivo
76581,Joe Dolhon,Inactivo
76582,Bob Doll,Inactivo
76583,James Donaldson,Inactivo
1629029,Luka Doncic,Activo
76584,Bob Donham,Inactivo
76586,Billy Donovan,Inactivo
76585,Harry Donovan,Inactivo
2039,Keyon Dooling,Inactivo
76587,Jacky Dorsey,Inactivo
201595,Joey Dorsey,Inactivo
1628416,Tyler Dorsey,Inactivo
1629652,Luguentz Dort,Activo
1630245,Ayo Dosunmu,Activo
1628422,Damyean Dotson,Inactivo
1629653,Devon Dotson,Inactivo
200763,Quincy Douby,Inactivo
76588,Bruce Douglas,Inactivo
76589,John Douglas,Inactivo
76590,Leon Douglas,Inactivo
428,Sherman Douglas,Inactivo
201962,Toney Douglas,Inactivo
201604,Chris Douglas-Roberts,Inactivo
1629635,Sekou Doumbouya,Inactivo
76592,Lloyd Dove,Inactivo
202220,Zabian Dowdell,Inactivo
76593,Bill Downey,Inactivo
76594,Steve Downing,Inactivo
1630288,Jeff Dowtin Jr.,Activo
76595,Danny Doyle,Inactivo
1628495,Milton Doyle,Inactivo
1628408,PJ Dozier,Inactivo
76596,Terry Dozier,Inactivo
201609,Goran Dragic,Inactivo
204054,Zoran Dragic,Inactivo
1068,Greg Dreiling,Inactivo
1630929,Henri Drell,Activo
1724,Bryce Drew,Inactivo
76598,John Drew,Inactivo
76599,Larry Drew,Inactivo
203580,Larry Drew II,Inactivo
17,Clyde Drexler,Inactivo
1041,Nate Driggers,Inactivo
76603,Terry Driscoll,Inactivo
1542,Predrag Drobnjak,Inactivo
76604,Ralph Drollinger,Inactivo
203083,Andre Drummond,Activo
76623,Dennis DuVal,Inactivo
1630537,Chris Duarte,Activo
76605,Dick Duckett,Inactivo
404,Kevin Duckworth,Inactivo
76607,Charles Dudley,Inactivo
201,Chris Dudley,Inactivo
201162,Jared Dudley,Inactivo
76608,Terry Duerod,Inactivo
76609,Bob Duffy,Inactivo
76610,Bob Duffy,Inactivo
2768,Chris Duhon,Inactivo
1626251,Duje Dukan,Inactivo
1630561,David Duke Jr.,Activo
76611,Walter Dukes,Inactivo
247,Joe Dumars,Inactivo
30,Richard Dumas,Inactivo
434,Tony Dumas,Inactivo
76615,Andy Duncan,Inactivo
1495,Tim Duncan,Inactivo
2399,Mike Dunleavy,Inactivo
76616,Mike Dunleavy,Inactivo
1627739,Kris Dunn,Activo
76617,Pat Dunn,Inactivo
76618,T.R. Dunn,Inactivo
2648,Ronald Dupree,Inactivo
201142,Kevin Durant,Activo
1631105,Jalen Duren,Activo
76619,John Duren,Inactivo
1090,Pat Durham,Inactivo
76621,Devin Durrant,Inactivo
76622,Ken Durrett,Inactivo
1628979,Trevon Duval,Inactivo
76624,Jack Dwan,Inactivo
76625,Craig Dykema,Inactivo
76626,Gene Dyker,Inactivo
202406,Jerome Dyson,Inactivo
289,Ledell Eackles,Inactivo
76628,Jim Eakins,Inactivo
768,Acie Earl,Inactivo
76630,Ed Earle,Inactivo
203921,Cleanthony Early,Inactivo
1631106,Tari Eason,Activo
76631,Mark Eaton,Inactivo
76632,Jerry Eaves,Inactivo
202365,Devin Ebanks,Inactivo
76633,Bill Ebben,Inactivo
76634,Al Eberhard,Inactivo
2569,Ndudi Ebi,Inactivo
1630693,Jaime Echenique,Inactivo
204067,Jarell Eddie,Inactivo
76635,Patrick Eddie,Inactivo
76636,Thomas Eddleman,Inactivo
76637,Kent Edelin,Inactivo
76638,Keith Edmonson,Inactivo
721,Tyus Edney,Inactivo
1630162,Anthony Edwards,Activo
76646,Bill Edwards,Inactivo
898,Blue Edwards,Inactivo
1629035,Carsen Edwards,Inactivo
2451,Corsley Edwards,Inactivo
346,Doug Edwards,Inactivo
76641,Franklin Edwards,Inactivo
229,James Edwards,Inactivo
76643,Jay Edwards,Inactivo
2823,John Edwards,Inactivo
1630556,Kessler Edwards,Activo
236,Kevin Edwards,Inactivo
1630306,Rob Edwards,Inactivo
202197,Shane Edwards,Inactivo
1629053,Vincent Edwards,Inactivo
76647,Johnny Egan,Inactivo
76648,Lonnie Eggleston,Inactivo
76649,Eddie Ehlers,Inactivo
378,Craig Ehlo,Inactivo
76651,Dick Eichhorst,Inactivo
458,Howard Eisley,Inactivo
1918,Obinna Ekezie,Inactivo
2064,Khalid El-Amin,Inactivo
76653,Don Eliason,Inactivo
53,Mario Elie,Inactivo
1629604,CJ Elleby,Inactivo
76655,Ray Ellefson,Inactivo
1627740,Henry Ellenson,Inactivo
201961,Wayne Ellington,Inactivo
76656,Bob Elliott,Inactivo
251,Sean Elliott,Inactivo
76658,Alexander Ellis,Inactivo
76664,Bo Ellis,Inactivo
107,Dale Ellis,Inactivo
1677,Harold Ellis,Inactivo
76661,Joe Ellis,Inactivo
1631165,Keon Ellis,Activo
111,LaPhonso Ellis,Inactivo
1034,LeRon Ellis,Inactivo
76663,Leroy Ellis,Inactivo
101145,Monta Ellis,Inactivo
442,Pervis Ellison,Inactivo
600010,Len Elmore,Inactivo
1922,Francisco Elson,Inactivo
76667,Darrell Elston,Inactivo
2408,Melvin Ely,Inactivo
203954,Joel Embiid,Activo
76668,Wayne Embry,Inactivo
2765,Andre Emmett,Inactivo
76669,Ned Endress,Inactivo
76670,Chris Engler,Inactivo
76671,Wayne Englestad,Inactivo
76672,A.J. English,Inactivo
76673,Alex English,Inactivo
76674,Claude English,Inactivo
76676,Jojo English,Inactivo
203119,Kim English,Inactivo
76675,Scott English,Inactivo
76677,Gene Englund,Inactivo
203898,Tyler Ennis,Inactivo
203516,James Ennis III,Inactivo
76678,Ray Epps,Inactivo
201623,Semih Erden,Inactivo
76679,Bo Erias,Inactivo
76680,Keith Erickson,Inactivo
76681,Julius Erving,Inactivo
1915,Evan Eschmeyer,Inactivo
76682,Jack Eskridge,Inactivo
76683,Vincenzo Esposito,Inactivo
1629234,Drew Eubanks,Activo
76687,Bob Evans,Inactivo
967,Brian Evans,Inactivo
76685,Earl Evans,Inactivo
1628980,Jacob Evans,Inactivo
1628393,Jawun Evans,Inactivo
202379,Jeremy Evans,Inactivo
2230,Maurice Evans,Inactivo
76686,Mike Evans,Inactivo
2501,Reggie Evans,Inactivo
201936,Tyreke Evans,Inactivo
1641787,Tosan Evbuomwan,Activo
101137,Daniel Ewing,Inactivo
121,Patrick Ewing,Inactivo
201607,Patrick Ewing,Inactivo
203957,Dante Exum,Activo
201963,Christian Eyenga,Inactivo
203105,Festus Ezeli,Inactivo
76689,Johnny Ezersky,Inactivo
76690,Joe Fabel,Inactivo
76691,John Fairchild,Inactivo
1629605,Tacko Fall,Inactivo
76692,Phil Farbman,Inactivo
202702,Kenneth Faried,Inactivo
76693,Dick Farley,Inactivo
200770,Jordan Farmar,Inactivo
2824,Desmon Farmer,Inactivo
76695,Jim Farmer,Inactivo
76694,Mike Farmer,Inactivo
1108,Tony Farmer,Inactivo
76696,Bob Faught,Inactivo
203543,Vitor Faverani,Inactivo
202324,Derrick Favors,Inactivo
201174,Nick Fazekas,Inactivo
76697,Dave Fedor,Inactivo
76698,Bob Feerick,Inactivo
76699,Butch Feher,Inactivo
994,Jamie Feick,Inactivo
76701,Ron Feiereisel,Inactivo
76702,George Feigenbaum,Inactivo
76703,Dave Feitl,Inactivo
1627770,Kay Felder,Inactivo
1626245,Cristiano Felicio,Inactivo
203467,Carrick Felix,Inactivo
101230,Noel Felix,Inactivo
76704,Ray Felix,Inactivo
101109,Raymond Felton,Inactivo
76705,Jake Fendley,Inactivo
76706,Bill Fenley,Inactivo
2724,Desmond Ferguson,Inactivo
1628390,Terrance Ferguson,Inactivo
201164,Rudy Fernandez,Inactivo
1628981,Bruno Fernando,Activo
76707,Eric Fernsten,Inactivo
76708,Al Ferrari,Inactivo
76709,Rolando Ferreira,Inactivo
273,Duane Ferrell,Inactivo
1627812,Yogi Ferrell,Inactivo
76711,Arnie Ferrin,Inactivo
76712,Bob Ferry,Inactivo
198,Danny Ferry,Inactivo
201178,Kyrylo Fesenko,Inactivo
76713,Kenny Fields,Inactivo
202361,Landry Fields,Inactivo
76714,Ron Filipek,Inactivo
76715,Greg Fillmore,Inactivo
76716,Hank Finkel,Inactivo
714,Michael Finley,Inactivo
76717,Danny Finn,Inactivo
1627827,Dorian Finney-Smith,Activo
900,Matt Fish,Inactivo
965,Derek Fisher,Inactivo
2809,Gerald Fitch,Inactivo
1630238,Malik Fitts,Inactivo
76720,Bob Fitzgerald,Inactivo
76719,Dick Fitzgerald,Inactivo
2033,Marcus Fizer,Inactivo
1641745,Adam Flagler,Activo
76721,Jerry Fleishman,Inactivo
76722,Al Fleming,Inactivo
76723,Ed Fleming,Inactivo
313,Vern Fleming,Inactivo
2784,Luis Flores,Inactivo
76725,Bruce Flowers,Inactivo
76726,Sleepy Floyd,Inactivo
201938,Jonny Flynn,Inactivo
1630201,Malachi Flynn,Activo
76727,Mike Flynn,Inactivo
76728,Larry Fogle,Inactivo
76729,Jack Foley,Inactivo
1829,Ike Fontaine,Inactivo
76731,Levi Fontaine,Inactivo
1631323,Simone Fontecchio,Activo
202880,Jeff Foote,Inactivo
1627854,Bryn Forbes,Inactivo
201814,Gary Forbes,Inactivo
1630758,Aleem Ford,Inactivo
76732,Alphonso Ford,Inactivo
2228,Alton Ford,Inactivo
76733,Chris Ford,Inactivo
76734,Don Ford,Inactivo
76735,Jake Ford,Inactivo
1630259,Jordan Ford,Activo
76736,Phil Ford,Inactivo
101213,Sharrod Ford,Inactivo
726,Sherell Ford,Inactivo
2551,T.J. Ford,Inactivo
76738,Donnie Forman,Inactivo
76739,Bayard Forrest,Inactivo
1630235,Trent Forrest,Activo
2218,Joseph Forte,Inactivo
202622,Courtney Fortson,Inactivo
1504,Danny Fortson,Inactivo
76740,Fred Foster,Inactivo
323,Greg Foster,Inactivo
1902,Jeff Foster,Inactivo
76742,Rod Foster,Inactivo
1630701,Michael Foster Jr.,Inactivo
2238,Antonis Fotsis,Inactivo
203095,Evan Fournier,Activo
76744,Larry Foust,Inactivo
76745,Jerry Fowler,Inactivo
1762,Tremaine Fowlkes,Inactivo
1628368,De'Aaron Fox,Activo
76746,Harold Fox,Inactivo
76747,Jim Fox,Inactivo
296,Rick Fox,Inactivo
200751,Randy Foye,Inactivo
1502,Adonal Foyle,Inactivo
2499,Richie Frahm,Inactivo
1883,Steve Francis,Inactivo
76748,Tellis Frank,Inactivo
76749,Nat Frankel,Inactivo
203479,Jamaal Franklin,Inactivo
1629606,Robert Franks,Inactivo
204025,Tim Frazier,Inactivo
76750,Walt Frazier,Inactivo
76751,Will Frazier,Inactivo
1626187,Michael Frazier II,Inactivo
1628982,Melvin Frazier Jr.,Inactivo
76752,Anthony Frederick,Inactivo
202690,Jimmer Fredette,Inactivo
76753,World Free,Inactivo
202683,Enes Freedom,Inactivo
200777,Joel Freeland,Inactivo
76754,Donnie Freeman,Inactivo
76755,Gary Freeman,Inactivo
76756,Rod Freeman,Inactivo
1631241,Javon Freeman-Liberty,Activo
2782,Matt Freije,Inactivo
76757,Frido Frey,Inactivo
76758,Larry Friend,Inactivo
76759,Pat Frink,Inactivo
76760,Jim Fritsche,Inactivo
101112,Channing Frye,Inactivo
76761,Bernie Fryer,Inactivo
76762,Frank Fucarino,Inactivo
1641788,Alex Fudge,Activo
76763,Herm Fuetsch,Inactivo
76764,Joe Fulks,Inactivo
2673,Hiram Fuller,Inactivo
957,Todd Fuller,Inactivo
76765,Tony Fuller,Inactivo
1628365,Markelle Fultz,Activo
1444,Lawrence Funderburke,Inactivo
1641847,Andrew Funk,Activo
76767,Terry Furlow,Inactivo
76768,Billy Gabor,Inactivo
1629117,Wenyen Gabriel,Activo
2429,Dan Gadzuric,Inactivo
202070,Tony Gaffney,Inactivo
1629655,Daniel Gafford,Activo
101184,Deng Gai,Inactivo
76769,Elmer R. Gainer,Inactivo
76770,Corey Gaines,Inactivo
2558,Reece Gaines,Inactivo
202178,Sundiata Gaines,Inactivo
76771,Mike Gale,Inactivo
76772,Chad Gallagher,Inactivo
76773,Harry Gallatin,Inactivo
201568,Danilo Gallinari,Activo
1641945,Jaylin Galloway,Activo
204038,Langston Galloway,Inactivo
76774,Dave Gambee,Inactivo
333,Kevin Gamble,Inactivo
76776,Bob Gantt,Inactivo
200816,Jorge Garbajosa,Inactivo
2092,Ruben Garces,Inactivo
2682,Alex Garcia,Inactivo
101128,Francisco Garcia,Inactivo
76778,Earl Gardner,Inactivo
201242,Thomas Gardner,Inactivo
76779,Vern Gardner,Inactivo
76780,Jack Garfinkel,Inactivo
1627868,Patricio Garino,Inactivo
1629636,Darius Garland,Activo
76781,Gary Garland,Inactivo
76782,Winston Garland,Inactivo
76783,Dick Garmaker,Inactivo
1612,Chris Garner,Inactivo
76785,Bill Garnett,Inactivo
708,Kevin Garnett,Inactivo
1831,Marlon Garnett,Inactivo
1628656,Billy Garrett,Inactivo
76786,Calvin Garrett,Inactivo
1051,Dean Garrett,Inactivo
203197,Diante Garrett,Inactivo
76788,Eldo Garrett,Inactivo
1630585,Marcus Garrett,Inactivo
76789,Rowland Garrett,Inactivo
76790,Tom Garrick,Inactivo
76791,John Garris,Inactivo
1619,Kiwane Garris,Inactivo
1727,Pat Garrity,Inactivo
1630586,Usman Garuba,Activo
76793,Jim Garvin,Inactivo
1630568,Luka Garza,Activo
201188,Marc Gasol,Inactivo
2200,Pau Gasol,Inactivo
76794,Frank Gates,Inactivo
1629232,Kaiser Gates,Activo
423,Chris Gatling,Inactivo
930,Kenny Gattison,Inactivo
200752,Rudy Gay,Inactivo
76797,Ed Gayda,Inactivo
1845,Andrew Gaze,Inactivo
1627771,Michael Gbinije,Inactivo
1002,Reggie Geary,Inactivo
202087,Alonzo Gee,Inactivo
761,Matt Geiger,Inactivo
101153,Mickael Gelabale,Inactivo
1904,Devean George,Inactivo
76800,Jack George,Inactivo
1641718,Keyonte George,Activo
202331,Paul George,Activo
76801,Tate George,Inactivo
1627875,Marcus Georges-Hunt,Inactivo
76802,Gus Gerard,Inactivo
76803,Derrick Gervin,Inactivo
76804,George Gervin,Inactivo
76805,Gorham Getchell,Inactivo
76806,John Gianelli,Inactivo
76807,Dick Gibbs,Inactivo
200789,Daniel Gibson,Inactivo
76808,Dee Gibson,Inactivo
1626780,Jonathan Gibson,Inactivo
76809,Mel Gibson,Inactivo
76810,Mike Gibson,Inactivo
201959,Taj Gibson,Activo
76811,Ward Gibson,Inactivo
201592,J.R. Giddens,Inactivo
1630581,Josh Giddey,Activo
201821,Trey Gilder,Inactivo
1628385,Harry Giles III,Activo
1628983,Shai Gilgeous-Alexander,Activo
1630264,Anthony Gill,Activo
2109,Eddie Gill,Inactivo
383,Kendall Gill,Inactivo
76812,Ben Gillery,Inactivo
1631221,Collin Gillespie,Activo
1630273,Freddie Gillespie,Inactivo
76813,Gene Gillette,Inactivo
288,Armen Gilliam,Inactivo
76815,Herm Gilliam,Inactivo
600014,Artis Gilmore,Inactivo
76817,Walt Gilmore,Inactivo
76818,Chuck Gilmur,Inactivo
1631367,Jacob Gilyard,Activo
1938,Manu Ginobili,Inactivo
1921,Gordan Giricek,Inactivo
76819,Jack Givens,Inactivo
202148,Mickell Gladness,Inactivo
76820,George Glamack,Inactivo
76821,Gerald Glass,Inactivo
76822,Mike Glenn,Inactivo
76823,Norman Glick,Inactivo
76824,Georgi Glouchkov,Inactivo
76825,Clarence Glover,Inactivo
1901,Dion Glover,Inactivo
2601,Andreas Glyniadakis,Inactivo
76826,Mike Gminski,Inactivo
203497,Rudy Gobert,Activo
76827,Dan Godfread,Inactivo
76828,Tom Gola,Inactivo
76829,Ben Goldfaden,Inactivo
924,Anthony Goldwire,Inactivo
101155,Ryan Gomes,Inactivo
76830,Glen Gondrezick,Inactivo
76831,Grant Gondrezick,Inactivo
2400,Drew Gooden,Inactivo
76832,Gail Goodrich,Inactivo
1864,Steve Goodrich,Inactivo
203462,Archie Goodwin,Inactivo
1629164,Brandon Goodwin,Inactivo
1630692,Jordan Goodwin,Activo
76833,Wilfred Goodwin,Inactivo
203932,Aaron Gordon,Activo
2732,Ben Gordon,Inactivo
204079,Drew Gordon,Inactivo
201569,Eric Gordon,Activo
76834,Lancaster Gordon,Inactivo
76835,Paul Gordon,Inactivo
101162,Marcin Gortat,Inactivo
76836,Leo Gottlieb,Inactivo
202726,Andrew Goudelock,Inactivo
76837,Bato Govedarica,Inactivo
76838,Joe Graboski,Inactivo
76839,Ricky Grace,Inactivo
1628984,Devonte' Graham,Activo
37,Greg Graham,Inactivo
101121,Joey Graham,Inactivo
76843,Mal Graham,Inactivo
76841,Orlando Graham,Inactivo
76842,Paul Graham,Inactivo
101211,Stephen Graham,Inactivo
1626203,Treveon Graham,Inactivo
76844,Jim Grandholm,Inactivo
97,Ronnie Grandison,Inactivo
101122,Danny Granger,Inactivo
76847,Stewart Granger,Inactivo
258,Brian Grant,Inactivo
76850,Bud Grant,Inactivo
202,Gary Grant,Inactivo
285,Greg Grant,Inactivo
265,Harvey Grant,Inactivo
270,Horace Grant,Inactivo
203924,Jerami Grant,Activo
1626170,Jerian Grant,Inactivo
76852,Josh Grant,Inactivo
1514,Paul Grant,Inactivo
76853,Travis Grant,Inactivo
1629055,Donte Grantham,Inactivo
76854,Don Grate,Inactivo
76855,Butch Graves,Inactivo
1629755,Hassani Gravett,Inactivo
201189,Aaron Gray,Inactivo
1070,Devin Gray,Inactivo
1516,Ed Gray,Inactivo
1026,Evric Gray,Inactivo
76859,Gary Gray,Inactivo
1627982,Josh Gray,Inactivo
76860,Leonard Gray,Inactivo
1630564,RaiQuan Gray,Activo
76861,Stuart Gray,Inactivo
76862,Sylvester Gray,Inactivo
76863,Wyndol Gray,Inactivo
